"","bias","bias.abs","variance","MSE"
"1",0.27398148539315,0.27398148539315,0.0274802116291339,0.0997980448044575
"2",0.280648214183139,0.280648214183139,0.02228741960861,0.0988220977719343
"3",-0.00341935437647289,0.00341935437647289,0.0153326665350138,0.0138110918658643
"4",0.311831975231045,0.311831975231045,0.0161252929223425,0.111751944406603
"5",0.277218327170176,0.277218327170176,0.00738354584444522,0.0834951921790313
"6",0.471328655474257,0.471328655474257,0.0234780559208857,0.243280951799968
"7",0.12972855179333,0.12972855179333,0.0063781454395396,0.0225698280459802
"8",0.497107078496622,0.497107078496622,0.035687143581303,0.279233876714619
"9",0.220269136826449,0.220269136826449,0.0455123407755041,0.0894795993362225
"10",0.18886767723447,0.18886767723447,0.0109993592935794,0.0455704228681653
"11",0.344441601031614,0.344441601031614,0.0140703093608773,0.131303294946011
"12",0.672740801828297,0.672740801828297,0.0642101723027539,0.510369341517058
"13",0.415211692160242,0.415211692160242,0.0575745089733023,0.224217807382543
"14",0.229963503005185,0.229963503005185,0.0165946529638997,0.0678184003819254
"15",0.315343996595517,0.315343996595517,0.0406265092653952,0.136005694527689
"16",0.537388162019032,0.537388162019032,0.0182478747339995,0.305209123938793
"17",0.3415049116037,0.3415049116037,0.0149658277756919,0.130094849647573
"18",0.240655117965184,0.240655117965184,0.0245590915128577,0.0800180681644087
"19",0.204776137321667,0.204776137321667,0.0238544770231392,0.0634022957372075
"20",0.414359810258711,0.414359810258711,0.0376507598806168,0.20557973625019
"21",0.35257590710705,0.35257590710705,0.0140921149910411,0.136992673764296
"22",0.345360891936813,0.345360891936813,0.0362321642404571,0.151883093495802
"23",0.382441604493557,0.382441604493557,0.015457526997036,0.160173355144939
"24",0.463734764380334,0.463734764380334,0.0238507554696654,0.236515611617583
"25",0.166872936330754,0.166872936330754,0.00736965781004401,0.0344792689086875
"26",0.789720074252432,0.789720074252432,0.0530601412763239,0.671411922825958
"27",0.439012560699996,0.439012560699996,0.0216694699026472,0.21223455136475
"28",0.320381775884174,0.320381775884174,0.0130398025693079,0.114380304631074
"29",0.304271213632606,0.304271213632606,0.0378961004729691,0.126687461871131
